S-1	S-10	S-11	S-12	S-17	S-18	S-19	S-2	S-20	S-21	S-22	S-23	S-24	S-25	S-26	S-27	S-28	S-29	S-3	S-30	S-31	S-32	S-33	S-34	S-35	S-36	S-37	S-38	S-39	S-4	S-40	S-5	S-6	S-7	S-8	S-9	taxonomy
0	0	0	0	0	4	0	0	0	1	4	0	0	0	0	0	0	0	5	0	7	0	0	8	0	0	0	1	0	2	0	0	0	2	10	0	Gemmatimonadota; PAUC43f marine benthic group
0	0	0	0	6	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	0	Bacteroidota; Bacteroidia; Chitinophagales; Saprospiraceae
5	0	7	10	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Palleronia-Pseudomaribius
2	0	0	0	2	0	2	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	8	3	0	10	10	1	1	1	NB1-j
2	10	0	0	0	0	0	1	3	0	0	2	1	0	2	3	0	0	2	0	0	0	2	0	8	2	0	0	0	1	0	1	5	0	0	1	Verrucomicrobiota; Kiritimatiellae; Kiritimatiellales; Kiritimatiellaceae; R76-B128
0	0	0	0	7	3	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	10	0	5	0	0	0	0	0	1	0	0	0	1	4	0	Chloroflexi; Dehalococcoidia; S085
0	0	0	0	10	2	0	0	1	4	0	0	0	0	0	0	0	0	2	0	4	1	0	9	0	0	0	2	0	0	0	0	0	0	9	0	Bacteroidota; Bacteroidia; Chitinophagales; Saprospiraceae; Phaeodactylibacter
0	0	0	0	10	4	1	0	0	5	2	0	0	0	0	0	1	0	7	0	0	2	0	0	0	0	1	1	1	2	0	0	1	3	5	0	Proteobacteria; Alphaproteobacteria; Puniceispirillales; EF100-94H03
0	0	0	0	10	6	4	0	0	0	6	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	1	0	5	1	1	2	0	Acidobacteriota; Acidobacteriae; PAUC26f
0	0	0	0	10	1	2	0	0	3	2	0	0	0	0	0	9	0	1	0	0	4	0	0	0	0	0	0	0	2	0	7	0	0	5	0	Bacteroidota; Kapabacteria; Kapabacteriales
0	8	0	0	0	0	0	2	1	0	0	7	1	8	0	1	0	1	2	0	0	0	0	0	10	0	0	0	0	2	1	0	0	0	0	1	Desulfobacterota; Desulfobulbia; Desulfobulbales; Desulfobulbaceae; Candidatus Electrothrix
0	2	0	0	0	0	2	0	0	0	0	8	3	0	3	2	0	0	0	0	0	0	6	0	0	1	0	0	10	2	0	0	0	0	0	6	Chloroflexi; Dehalococcoidia
0	0	2	0	0	1	0	0	1	3	0	0	0	0	0	0	1	0	8	3	0	1	0	10	0	0	1	9	0	2	0	0	0	0	1	0	Proteobacteria; Alphaproteobacteria; Thalassobaculales; Oceanibaculaceae; Oceanibaculum
0	0	0	0	9	2	0	0	0	0	5	0	0	0	0	0	0	0	1	0	1	10	1	5	2	0	0	1	2	0	0	0	0	1	1	0	Firmicutes; Bacilli; Bacillales; Bacillaceae; Halobacillus
0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria; Gammaproteobacteria
0	0	0	0	5	1	0	0	1	5	1	0	0	0	0	0	0	4	3	2	0	1	0	3	0	0	1	3	1	0	10	0	0	1	1	0	Chloroflexi; Dehalococcoidia; S085
0	0	0	0	3	2	3	0	0	0	10	0	0	0	0	0	3	0	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	8	0	0	Acidobacteriota; Subgroup 22
1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	1	8	0	0	0	0	0	3	3	0	1	0	0	1	0	4	0	Proteobacteria; Gammaproteobacteria
0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	2	9	0	0	3	1	0	0	0	10	0	0	0	0	0	0	0	0	Proteobacteria; Alphaproteobacteria; Rhizobiales; Devosiaceae
0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	10	0	0	7	8	0	0	0	0	0	0	4	0	Planctomycetota; Phycisphaerae; Phycisphaerales; Phycisphaeraceae; Urania-1B-19 marine sediment group
0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	10	0	0	0	0	5	0	0	0	0	0	0	0	5	0	4	4	10	0	0	Bacteroidota; Bacteroidia; Cytophagales; Cyclobacteriaceae; Fulvivirga
1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	8	1	1	0	3	0	0	4	7	0	0	0	0	10	0	1	0	Planctomycetota; Planctomycetes; Planctomycetales; Gimesiaceae; Gimesia
1	0	0	0	0	0	10	0	0	0	4	0	0	0	0	1	9	0	0	0	1	1	0	2	0	0	0	0	4	0	0	3	1	3	0	0	Actinobacteriota; Thermoleophilia; Solirubrobacterales; 67-14
0	0	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	6	0	0	4	2	0	6	10	1	0	1	0	0	0	0	0	Firmicutes; Bacilli; Bacillales; Bacillaceae; Halobacillus
2	1	0	0	0	0	1	1	2	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	6	3	0	0	10	1	0	3	3	0	0	0	Proteobacteria; Gammaproteobacteria; Steroidobacterales; Woeseiaceae; Woeseia
0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	1	3	0	0	0	0	10	0	0	0	0	0	0	0	3	0	6	1	3	1	0	Planctomycetota; Planctomycetes; Pirellulales; Pirellulaceae; Rhodopirellula
0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	1	10	0	1	0	3	0	0	0	0	0	4	0	0	0	0	6	0	Bacteroidota; Bacteroidia
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	10	0	0	3	0	7	0	9	0	0	0	0	0	0	0	0	0	2	0	0	Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Photobacterium
10	0	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	Proteobacteria; Gammaproteobacteria
0	0	0	0	1	6	0	2	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	1	0	0	4	0	0	0	0	1	0	Proteobacteria; Gammaproteobacteria
0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Bacteroidota; Rhodothermia; Balneolales; Balneolaceae
4	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	9	0	Bacteroidota; Rhodothermia; Balneolales; Balneolaceae; Aliifodinibius
5	5	0	0	4	0	0	2	4	0	1	5	3	5	3	7	2	4	0	0	0	0	7	3	5	4	0	0	3	3	0	2	4	1	1	9	Bacteroidota; Bacteroidia; Chitinophagales; Saprospiraceae
1	0	8	0	9	3	0	0	3	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Salinivibrio
9	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	Desulfobacterota; Desulfobulbia; Desulfobulbales; Desulfocapsaceae; Desulfopila
1	0	0	0	5	6	0	3	1	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	9	0	0	0	3	9	0	Proteobacteria; Gammaproteobacteria
1	0	3	0	5	3	0	0	1	9	2	0	0	0	0	0	2	3	9	1	1	0	1	5	0	0	4	9	0	6	4	0	0	7	7	0	Gemmatimonadota; BD2-11 terrestrial group
0	0	1	6	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	Proteobacteria; Gammaproteobacteria
0	0	1	1	1	4	2	1	1	1	1	0	1	0	1	1	0	1	2	2	1	0	1	1	0	1	4	9	0	0	0	0	0	1	0	0	Proteobacteria; Alphaproteobacteria; Rhizobiales
0	0	4	3	2	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	7	0	Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae
0	3	0	0	1	0	5	1	0	2	3	1	1	0	2	5	9	0	0	0	1	2	1	7	7	1	0	0	1	2	0	4	8	8	0	0	Actinobacteriota; Acidimicrobiia; Microtrichales; Ilumatobacteraceae; Ilumatobacter
3	0	2	0	3	2	2	0	0	6	5	1	0	0	0	0	7	0	4	1	4	0	0	3	0	0	3	4	1	4	0	2	1	5	9	1	Proteobacteria; Alphaproteobacteria
0	0	7	0	9	7	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	8	0	0	Planctomycetota; Planctomycetes; Planctomycetales; Rubinisphaeraceae; Planctomicrobium
5	6	0	0	1	1	0	1	4	1	3	0	0	1	1	0	1	0	5	0	0	0	2	0	9	4	0	0	2	8	0	6	6	3	1	1	Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae
0	0	1	0	2	1	0	1	2	5	1	0	0	0	0	0	1	6	5	8	7	1	0	2	0	0	3	9	1	1	0	1	0	4	9	0	Proteobacteria; Alphaproteobacteria
5	0	3	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteroidota; Bacteroidia
0	0	1	5	5	1	0	1	0	0	0	0	0	0	0	0	0	2	2	0	9	0	0	7	0	0	3	1	3	3	0	0	0	0	4	0	Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus
1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	6	3	2	9	2	0	5	0	0	1	0	2	0	0	3	5	1	0	0	Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae
0	9	1	1	2	1	0	0	7	0	0	1	1	3	3	5	0	0	3	0	1	0	5	0	7	3	0	0	0	1	0	1	8	2	0	2	Bdellovibrionota; Bdellovibrionia; Bdellovibrionales; Bdellovibrionaceae; OM27 clade
6	0	9	6	0	0	0	8	1	0	7	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	6	0	0	0	0	4	0	Bacteroidota; Rhodothermia; Balneolales; Balneolaceae; Gracilimonas
9	0	9	0	4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	5	0	0	0	1	7	1	Proteobacteria; Alphaproteobacteria
3	2	2	0	0	0	0	0	6	0	1	9	3	3	1	1	1	0	0	0	1	0	3	0	2	7	0	0	0	2	0	1	1	1	0	2	Actinobacteriota; Acidimicrobiia
3	5	0	0	0	0	0	0	0	0	2	5	0	5	6	8	0	0	0	0	0	0	3	0	4	7	0	0	0	0	0	4	9	0	0	2	Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae
0	0	0	0	5	5	0	0	0	1	0	0	0	0	0	0	0	0	5	4	9	0	0	2	0	0	1	5	0	2	0	0	0	0	4	0	Proteobacteria; Gammaproteobacteria
1	0	6	0	2	4	0	0	0	0	9	0	0	0	0	1	0	0	1	0	0	1	0	3	0	0	0	0	5	4	0	4	6	0	0	0	Proteobacteria; Alphaproteobacteria; Rhizobiales; Devosiaceae; Cucumibacter
9	8	0	0	0	0	0	1	4	0	0	3	6	4	3	1	0	0	0	0	0	0	3	0	8	6	0	0	0	0	0	0	0	1	0	3	Proteobacteria; Gammaproteobacteria; Tenderiales; Tenderiaceae; Candidatus Tenderia
7	1	0	0	0	0	0	5	2	0	0	4	1	0	1	4	0	0	1	0	2	0	3	1	3	5	0	1	0	4	0	3	9	0	1	2	Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae
4	0	0	0	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	0	Gemmatimonadota; BD2-11 terrestrial group
0	5	0	0	0	0	0	0	9	0	0	1	7	9	2	9	0	0	0	0	0	0	5	0	2	6	0	0	0	0	0	2	0	0	0	3	Planctomycetota; vadinHA49
0	0	0	0	0	7	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	9	0	0	6	0	0	0	2	4	0	Proteobacteria; Gammaproteobacteria; Cellvibrionales; Microbulbiferaceae; Microbulbifer
0	9	0	0	0	0	1	0	7	0	0	6	3	4	4	7	0	0	0	0	0	0	0	0	4	4	0	0	2	0	0	1	1	0	0	6	Desulfobacterota; Desulfobacteria; Desulfobacterales; Desulfosarcinaceae; Sva0081 sediment group
4	0	0	0	0	0	0	5	3	0	0	9	3	1	6	1	0	0	0	0	0	0	5	0	0	1	2	0	0	2	0	2	7	0	0	6	Planctomycetota; Planctomycetes; Pirellulales; Pirellulaceae
1	0	6	8	9	4	0	0	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	3	1	0	5	0	0	0	2	5	0	Proteobacteria; Gammaproteobacteria
1	0	3	2	2	6	1	0	1	2	4	9	2	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	1	4	4	3	3	Proteobacteria; Alphaproteobacteria
0	0	0	0	6	5	0	0	0	2	6	0	0	0	0	0	0	0	3	0	0	4	0	8	0	0	2	0	3	0	0	0	1	4	9	0	Planctomycetota; Planctomycetes; Pirellulales; Pirellulaceae
1	0	0	2	7	7	0	0	0	1	1	0	0	0	0	0	0	0	1	2	9	0	0	6	0	0	6	1	0	1	0	0	0	0	0	0	Acidobacteriota; Subgroup 26
0	3	0	0	0	0	0	0	5	0	0	6	2	2	7	6	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	2	9	0	0	6	Gemmatimonadota; S0134 terrestrial group
0	8	0	0	0	0	0	0	9	0	0	2	4	6	4	8	0	1	0	0	0	0	2	0	4	8	0	0	0	0	0	0	0	0	0	0	Proteobacteria; Alphaproteobacteria
0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	Gemmatimonadota; PAUC43f marine benthic group
0	0	0	0	9	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	7	0	3	0	0	4	0	0	3	0	0	0	3	6	0	Chloroflexi; Dehalococcoidia; S085
9	3	1	0	0	0	0	6	2	0	0	0	3	3	0	1	0	2	0	0	0	0	0	0	2	3	0	0	0	9	0	0	0	0	0	1	Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Roseivivax
7	0	0	0	0	3	0	1	0	1	6	0	0	0	0	0	4	1	0	1	1	0	0	2	0	0	0	9	0	6	0	2	0	8	1	0	Proteobacteria; Alphaproteobacteria; Kiloniellales; Kiloniellaceae; Tagaea
0	7	0	0	0	0	0	3	9	0	0	5	5	6	1	3	0	1	0	0	0	0	2	0	7	5	0	0	0	0	0	0	0	0	0	1	Bacteroidota; Bacteroidia
0	2	1	0	0	1	0	1	9	0	1	1	5	6	5	5	0	0	1	0	0	0	0	0	2	1	0	0	1	1	0	0	1	0	0	2	Acidobacteriota; Subgroup 21
0	0	0	0	3	3	3	0	1	5	8	1	8	0	0	5	3	0	3	0	0	2	0	0	0	0	0	0	9	0	0	0	0	1	0	0	Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae
0	0	0	0	0	0	0	0	1	0	0	9	8	7	4	1	0	2	0	0	0	0	7	0	0	7	0	0	0	0	0	2	3	0	0	4	Proteobacteria; Alphaproteobacteria; Tistrellales; Geminicoccaceae
8	0	5	0	3	1	0	0	0	3	1	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	0	1	0	9	0	0	0	5	7	0	Proteobacteria; Gammaproteobacteria
1	0	0	0	3	0	0	0	0	1	2	1	1	0	1	1	1	4	9	0	9	2	0	4	1	0	5	0	0	1	0	0	0	5	0	1	Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Palleronia-Pseudomaribius
1	1	0	0	0	0	0	1	7	0	0	2	7	5	3	3	0	1	0	0	0	0	1	0	4	9	0	0	0	0	0	2	5	0	0	2	Proteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae
0	0	0	0	5	1	9	0	1	5	5	0	0	0	0	2	2	0	2	0	0	8	0	5	0	0	0	0	1	2	0	0	0	4	2	0	Proteobacteria; Alphaproteobacteria
9	2	0	0	0	0	0	3	1	0	3	4	1	2	1	2	0	1	1	0	2	0	0	0	1	2	0	0	0	7	0	2	5	1	1	2	Proteobacteria; Gammaproteobacteria; KI89A clade
4	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	4	0	1	2	1	0	0	1	0	0	0	0	9	2	0	9	9	3	2	0	NB1-j
3	1	3	2	1	0	1	0	1	9	0	0	0	1	0	0	3	0	1	1	1	5	1	8	0	0	1	0	0	2	0	2	1	4	1	0	Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae
2	9	0	4	0	0	0	7	3	0	1	1	0	1	0	6	0	0	2	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	7	0	Verrucomicrobiota; Verrucomicrobiae; Opitutales; Puniceicoccaceae; Lentimonas
2	0	1	3	1	0	1	5	0	1	0	0	0	0	0	0	0	0	5	1	2	1	0	3	2	0	0	0	0	9	0	2	2	4	6	0	Myxococcota; Polyangia; Blfdi19
1	0	0	0	0	0	2	0	2	8	1	0	0	0	0	0	6	0	9	0	0	2	0	5	0	0	0	2	0	5	0	3	0	7	0	0	Chloroflexi; Anaerolineae; Anaerolineales; Anaerolineaceae; UTCFX1
1	4	0	0	0	0	0	5	1	0	2	3	0	1	5	3	0	0	1	0	9	0	0	0	0	0	0	0	0	2	0	2	7	0	1	3	Bacteroidota; Kryptonia; Kryptoniales; MSB-3C8
0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	Halanaerobiaeota; Halanaerobiia; Halanaerobiales; Halanaerobiaceae; Halanaerobium
4	0	0	0	0	0	0	6	1	0	6	1	2	1	0	1	1	2	1	0	1	0	0	0	2	0	0	0	0	9	0	2	5	6	0	1	Gemmatimonadota; BD2-11 terrestrial group
0	3	0	0	0	0	0	0	1	0	0	4	3	3	9	5	0	1	0	0	0	0	2	0	3	5	0	0	0	0	0	5	3	0	0	5	Acidobacteriota; Vicinamibacteria; Subgroup 9
0	2	0	0	0	0	0	0	0	0	0	4	3	5	5	0	0	0	0	0	0	0	9	0	3	5	0	0	0	0	0	4	8	0	0	4	Proteobacteria; Alphaproteobacteria; Kiloniellales; Kiloniellaceae; Pelagibius
0	1	8	9	1	3	2	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	1	2	0	SAR324 clade(Marine group B)
1	0	0	0	0	0	4	3	1	0	2	1	0	0	0	0	1	0	4	0	2	2	0	9	1	3	3	0	7	1	0	0	3	1	0	0	Actinobacteriota; Actinobacteria; Micrococcales; Intrasporangiaceae
6	0	0	0	9	3	0	0	0	0	3	3	0	0	0	0	0	0	4	0	0	0	1	6	0	0	0	0	1	4	0	2	0	6	1	0	Proteobacteria; Gammaproteobacteria; EPR3968-O8a-Bc78
5	3	1	0	0	7	0	2	1	0	6	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	9	0	2	3	3	3	0	Acidobacteriota; Acidobacteriae
2	0	0	2	4	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	5	0	0	0	1	7	0	Proteobacteria; Gammaproteobacteria
0	0	3	7	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2	0	0	0	0	9	0	Halobacterota; Halobacteria; Halobacterales
0	0	0	0	5	9	0	0	3	2	0	0	0	0	0	1	3	0	1	0	0	4	0	6	0	0	0	0	0	2	0	3	0	7	4	0	Proteobacteria; Alphaproteobacteria
9	2	0	0	0	2	0	9	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	7	0	0	9	Bacteroidota; Bacteroidia; Bacteroidales; Prolixibacteraceae
1	0	9	0	0	2	1	0	0	2	2	0	0	0	0	1	2	0	0	0	1	8	0	0	0	0	0	0	0	6	0	1	0	8	1	0	Proteobacteria; Alphaproteobacteria
1	2	0	0	0	0	0	0	1	0	0	9	0	4	8	7	0	0	2	0	0	0	3	0	0	1	1	0	0	0	0	0	3	0	1	4	Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Robiginitalea
1	0	0	0	0	0	0	5	9	0	0	3	0	5	0	4	0	1	1	0	0	0	2	0	1	2	0	0	0	2	0	0	0	0	0	2	Desulfobacterota; Desulfuromonadia; Sva1033
2	3	0	0	0	0	0	0	9	0	0	1	4	2	3	3	0	1	0	0	0	0	4	0	2	6	0	0	0	0	0	0	6	0	0	2	Proteobacteria; Gammaproteobacteria
0	6	0	0	0	0	0	0	0	0	1	1	1	3	0	2	1	2	5	0	0	0	0	1	3	5	2	9	0	0	0	0	3	0	0	1	Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Erythrobacter
0	0	0	0	6	4	0	0	0	4	5	0	0	0	0	1	1	0	0	0	0	6	0	3	0	0	0	1	0	3	0	2	0	9	1	0	Proteobacteria; Alphaproteobacteria; Rhizobiales; KF-JG30-B3
6	0	0	0	0	0	0	1	0	1	6	0	0	0	0	0	1	0	1	0	2	0	0	4	0	0	0	6	0	4	0	0	1	4	9	0	Gemmatimonadota; BD2-11 terrestrial group
4	2	0	0	6	2	0	0	1	0	1	2	0	0	1	4	9	0	1	0	0	0	0	0	0	0	0	0	0	2	0	4	4	1	0	2	Proteobacteria; Alphaproteobacteria
2	3	0	0	0	0	0	3	7	0	1	3	1	1	9	5	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	5	Planctomycetota; Phycisphaerae; CCM11a
0	0	0	0	8	4	0	0	0	5	4	0	0	0	0	0	1	0	5	0	0	2	0	2	0	0	0	0	1	3	0	0	0	9	0	0	Planctomycetota; OM190
0	0	0	0	2	2	4	0	0	0	1	1	0	0	0	3	2	0	0	0	0	2	0	0	0	0	0	0	9	0	0	7	4	5	3	0	Proteobacteria; Alphaproteobacteria; Rhizobiales
0	0	0	0	9	9	1	0	0	5	1	0	0	0	0	0	1	0	8	0	0	2	0	1	0	0	2	1	1	1	0	0	0	1	3	0	Proteobacteria; Alphaproteobacteria
0	0	0	0	2	5	6	0	1	5	2	2	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	1	7	0	2	Nitrospirotaitrospiriaitrospiralesitrospiraceaeitrospira
9	1	0	0	0	0	0	0	0	0	6	1	1	0	1	2	1	2	0	0	0	0	0	0	6	0	0	0	2	8	0	0	5	0	0	0	Acidobacteriota; Subgroup 21
5	3	0	0	0	0	0	0	1	0	4	1	1	0	1	6	0	0	0	0	3	0	0	0	5	2	0	0	0	1	0	2	9	0	0	1	Bacteroidota; Bacteroidia; Sphingobacteriales; AKYH767
2	0	0	0	1	0	0	3	0	1	2	0	1	1	0	1	9	0	0	0	1	0	0	0	2	0	0	0	5	1	0	5	6	4	0	0	Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiales Incertae Sedis; Bauldia
1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	9	8	0	4	0	0	1	0	0	7	3	0	0	8	0	0	0	1	0	Myxococcota; Polyangia; Polyangiales; Polyangiaceae; Pajaroellobacter
0	0	0	0	9	5	8	0	0	0	0	0	0	0	0	2	3	0	0	0	0	1	0	1	0	0	1	0	1	6	0	1	0	7	0	0	Acidobacteriota; Subgroup 22
0	0	0	0	6	3	1	0	0	8	2	0	0	0	0	0	1	0	4	0	0	9	0	7	0	0	1	1	1	0	0	0	0	0	1	0	Proteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; Pedomicrobium
9	0	7	1	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	3	1	1	0	Proteobacteria; Gammaproteobacteria; Cellvibrionales; Halieaceae
1	1	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	1	9	9	0	0	0	0	0	1	2	0	1	0	0	0	0	2	0	Proteobacteria; Alphaproteobacteria
1	0	9	2	3	3	0	1	0	0	2	0	0	1	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	3	0	2	9	0	0	1	Chloroflexi; KD4-96
0	0	0	0	8	5	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	7	0	0	0	9	0	0	0	0	0	0	8	0	Planctomycetota; Planctomycetes; Pirellulales; Pirellulaceae
9	0	2	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	Desulfobacterota; Desulfobulbia; Desulfobulbales
3	0	0	0	0	0	0	1	0	1	3	0	0	0	1	0	5	0	0	0	1	0	0	9	1	0	0	0	4	0	0	0	5	3	5	1	Proteobacteria; Alphaproteobacteria; Rhizobiales
1	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	9	0	Bacteroidota; Rhodothermia; Rhodothermales; Rhodothermaceae; Salinibacter
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	5	0	0	2	0	0	9	6	0	1	9	0	0	0	0	0	Actinobacteriota
4	0	9	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	8	0	0	1	0	0	7	9	0	0	3	0	0	0	0	0	Acidobacteriota; Vicinamibacteria; Vicinamibacterales; Vicinamibacteraceae; Luteitalea
1	0	0	0	1	0	6	1	0	0	0	0	0	0	0	2	9	2	0	0	1	2	0	1	0	0	0	0	7	0	0	1	0	2	0	0	Myxococcota
4	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	0	Halanaerobiaeota; Halanaerobiia; Halanaerobiales; Halobacteroidaceae; Orenia
0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Chloroflexi; Anaerolineae
1	0	0	0	8	6	0	3	0	4	6	0	0	0	0	0	0	0	7	5	1	0	0	7	0	0	1	7	0	0	0	0	0	0	2	0	Proteobacteria; Alphaproteobacteria; Rhizobiales
2	0	1	8	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Chloroflexi; KD4-96
3	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Bacteroidota; Bacteroidia; Bacteroidales; Prolixibacteraceae
0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	Desulfobacterota; Desulfobacteria; Desulfobacterales; Desulfosarcinaceae
